"Word"	"Freq"
"5411"	"relation"	14
"5552"	"respectable"	14
"5653"	"rose"	14
"5827"	"selfish"	14
"5877"	"seven"	14
"6020"	"sit"	14
"6027"	"six"	14
"6195"	"spoken"	14
"6373"	"suffer"	14
"6411"	"support"	14
"6443"	"suspicion"	14
"6728"	"treated"	14
"6782"	"twenty"	14
"6839"	"understood"	14
"7279"	"wishing"	14
"7310"	"wont"	14
"7362"	"writing"	14
"7364"	"written"	14
"7382"	"yesterday"	14
"7400"	"yours"	14
"435"	"approbation"	13
"500"	"assist"	13
"507"	"assurance"	13
"512"	"astonished"	13
"603"	"aye"	13
"925"	"calling"	13
"1217"	"comparison"	13
"1263"	"concerned"	13
"1296"	"confess"	13
"1343"	"conscience"	13
"1348"	"consent"	13
"1368"	"consolation"	13
"1400"	"continual"	13
"1660"	"degree"	13
"2011"	"drawingroom"	13
"2020"	"dreadful"	13
"2053"	"due"	13
"2082"	"earnestly"	13
"2187"	"employment"	13
"2335"	"evil"	13
"2408"	"expense"	13
"2426"	"expression"	13
"2450"	"extremely"	13
"2541"	"feared"	13
"2932"	"grateful"	13
"3585"	"instead"	13
"3604"	"intended"	13
"3852"	"laugh"	13
"3886"	"leisure"	13
"4193"	"merit"	13
"4386"	"naturally"	13
"4554"	"occurred"	13
"4569"	"offence"	13
"4628"	"opposition"	13
"4637"	"orders"	13
"4746"	"parted"	13
"4860"	"persuasion"	13
"5060"	"pressed"	13
"5184"	"proved"	13
"5328"	"receiving"	13
"5354"	"recovered"	13
"5375"	"reflection"	13
"5590"	"returning"	13
"5732"	"says"	13
"5791"	"secure"	13
"5846"	"sensible"	13
"6096"	"solicitude"	13
"6451"	"sweet"	13
"6754"	"trouble"	13
"7020"	"vanity"	13
"7101"	"walking"	13
"127"	"acknowledge"	12
"128"	"acknowledged"	12
"221"	"affections"	12
"359"	"angry"	12
"613"	"bad"	12
"647"	"beautiful"	12
"732"	"besides"	12
"875"	"bringing"	12
"903"	"burst"	12
"1005"	"censure"	12
"1061"	"cheerful"	12
"1205"	"communication"	12
"1347"	"consciousness"	12
"1359"	"consideration"	12
"1477"	"couple"	12
"1548"	"dance"	12
"1888"	"dislike"	12
"1931"	"distance"	12
"2016"	"drawn"	12
"2260"	"enter"	12
"2352"	"excellent"	12
"2418"	"explanation"	12
"2467"	"fact"	12
"2569"	"fell"	12
"2614"	"finished"	12
"2706"	"forgot"	12
"2723"	"forth"	12
"2726"	"fortnight"	12
"2950"	"greatly"	12
"3071"	"hastily"	12
"3095"	"health"	12
"3110"	"heartily"	12
"3187"	"hills"	12
"3216"	"hold"	12
"3319"	"ignorance"	12
"3336"	"illness"	12
"3349"	"imagination"	12
"3385"	"important"	12
"3447"	"increase"	12
"3527"	"informed"	12
"3639"	"intimate"	12
"3736"	"join"	12
"3862"	"lay"	12
"3888"	"length"	12
"3964"	"lively"	12
"4119"	"material"	12
"4235"	"minute"	12
"4701"	"paid"	12
"4818"	"perceived"	12
"4895"	"placed"	12
"4925"	"please"	12
"5039"	"prepared"	12
"5095"	"private"	12
"5100"	"probability"	12
"5112"	"procured"	12
"5136"	"promised"	12
"5271"	"raised"	12
"5314"	"reasonable"	12
"5409"	"related"	12
"5433"	"remain"	12
"5436"	"remaining"	12
"5521"	"resemblance"	12
"5566"	"restored"	12
"5837"	"sending"	12
"5865"	"servants"	12
"5995"	"sincere"	12
"6061"	"smiling"	12
"6159"	"spare"	12
