"Word"	"Freq"
"5148"	"subjects"	9
"5170"	"suffered"	9
"5180"	"suit"	9
"5200"	"superior"	9
"5382"	"thoughts"	9
"5398"	"thus"	9
"5407"	"tired"	9
"5507"	"try"	9
"5720"	"venture"	9
"5733"	"views"	9
"5736"	"village"	9
"5748"	"visited"	9
"5787"	"warmly"	9
"5816"	"weather"	9
"5824"	"welcome"	9
"5879"	"widow"	9
"5939"	"work"	9
"95"	"acknowledge"	8
"96"	"acknowledged"	8
"109"	"act"	8
"135"	"admirals"	8
"160"	"affairs"	8
"367"	"arm"	8
"370"	"arms"	8
"435"	"astonished"	8
"480"	"aunt"	8
"503"	"ay"	8
"560"	"beg"	8
"631"	"bless"	8
"669"	"book"	8
"748"	"burst"	8
"840"	"ceased"	8
"861"	"changed"	8
"887"	"cheeks"	8
"916"	"circle"	8
"922"	"civility"	8
"1093"	"confusion"	8
"1113"	"consequently"	8
"1181"	"convey"	8
"1183"	"conviction"	8
"1295"	"dark"	8
"1347"	"deep"	8
"1415"	"deserved"	8
"1565"	"distinguished"	8
"1668"	"earlier"	8
"1677"	"ease"	8
"1715"	"elizabeths"	8
"1732"	"emotion"	8
"1775"	"enjoy"	8
"1792"	"entered"	8
"1852"	"event"	8
"1893"	"exclaimed"	8
"1909"	"exertion"	8
"1977"	"fail"	8
"1989"	"fallen"	8
"1995"	"families"	8
"2039"	"favourite"	8
"2188"	"form"	8
"2264"	"furniture"	8
"2381"	"gradually"	8
"2396"	"gratification"	8
"2408"	"greatest"	8
"2450"	"habit"	8
"2561"	"henriettas"	8
"2605"	"hold"	8
"2703"	"immediate"	8
"2730"	"impression"	8
"2769"	"increased"	8
"2897"	"interrupted"	8
"2970"	"judge"	8
"2972"	"judgement"	8
"3029"	"laconia"	8
"3143"	"line"	8
"3163"	"lives"	8
"3187"	"loss"	8
"3266"	"marrying"	8
"3278"	"matters"	8
"3347"	"minute"	8
"3396"	"monkford"	8
"3397"	"month"	8
"3456"	"names"	8
"3491"	"neighbours"	8
"3545"	"notions"	8
"3550"	"number"	8
"3577"	"observation"	8
"3581"	"observing"	8
"3743"	"pardon"	8
"3797"	"pay"	8
"3851"	"persuade"	8
"3863"	"picture"	8
"4042"	"previously"	8
"4135"	"proud"	8
"4149"	"public"	8
"4162"	"purpose"	8
"4186"	"quick"	8
"4239"	"reading"	8
"4260"	"receive"	8
"4293"	"recovering"	8
"4311"	"reflection"	8
"4569"	"roused"	8
"4604"	"sailors"	8
"4641"	"scheme"	8
"4676"	"secret"	8
"4753"	"setting"	8
"4793"	"shewed"	8
"4796"	"shewn"	8
"4917"	"smiths"	8
"5010"	"spent"	8
"5027"	"spot"	8
"5051"	"standing"	8
"5078"	"steps"	8
"5096"	"story"	8
"5343"	"theirs"	8
"5383"	"thousand"	8
"5411"	"today"	8
"5418"	"tolerable"	8
"5852"	"whatever"	8
"5924"	"womans"	8
"5965"	"writing"	8
"71"	"accident"	7
"138"	"admire"	7
"195"	"agree"	7
"255"	"amiable"	7
"320"	"apparent"	7
"485"	"authority"	7
"643"	"bloom"	7
"664"	"body"	7
"819"	"carried"	7
"831"	"catch"	7
"851"	"chair"	7
"905"	"choice"	7
"940"	"clever"	7
"950"	"close"	7
"969"	"collected"	7
"980"	"comes"	7
"1005"	"companions"	7
"1059"	"concerned"	7
"1104"	"connexions"	7
"1106"	"conscious"	7
"1115"	"considerable"	7
"1219"	"courage"	7
"1264"	"curate"	7
"1287"	"dancing"	7
"1328"	"decidedly"	7
"1331"	"decision"	7
"1379"	"delightful"	7
"1454"	"died"	7
"1462"	"difficulty"	7
"1548"	"disposition"	7
"1652"	"during"	7
"1665"	"eagerly"	7
"1707"	"elegance"	7
"1793"	"entering"	7
"1887"	"excessively"	7
"1891"	"excited"	7
"1900"	"excuse"	7
"1944"	"expressed"	7
"1946"	"expression"	7
"2002"	"fancy"	7
"2063"	"felicity"	7
"2242"	"friendly"	7
"2295"	"gentle"	7
"2341"	"glow"	7
"2451"	"habits"	7
"2483"	"hard"	7
"2554"	"held"	7
"2621"	"honours"	7
"2630"	"horror"	7
"2689"	"illness"	7
"2690"	"illused"	7
"2725"	"important"	7
"2738"	"improvement"	7
"2786"	"indies"	7
"2819"	"infinitely"	7
"2882"	"intended"	7
"2884"	"intention"	7
"3023"	"knows"	7
"3065"	"laughing"	7
"3069"	"laura"	7
"3085"	"learnt"	7
"3092"	"led"	7
"3128"	"light"	7
"3185"	"lose"	7
"3205"	"luck"	7
"3233"	"mamma"	7
"3249"	"mans"	7
"3391"	"momentary"	7
"3431"	"moved"	7
"3443"	"music"	7
"3535"	"note"	7
"3660"	"opposition"	7
"3686"	"ourselves"	7
"3756"	"parted"	7
"3766"	"parties"	7
"3777"	"passing"	7
"3887"	"plain"	7
