"Word"	"Freq"
"2619"	"further"	21
"3040"	"humour"	21
"3321"	"instead"	21
"3342"	"intended"	21
"3462"	"journey"	21
"3650"	"listened"	21
"3654"	"live"	21
"3737"	"madam"	21
"3787"	"marrying"	21
"4117"	"notice"	21
"4528"	"pleasant"	21
"4742"	"promised"	21
"5070"	"repeated"	21
"6078"	"thinking"	21
"6217"	"trouble"	21
"6759"	"wrote"	21
"136"	"acknowledged"	20
"1004"	"charming"	20
"1281"	"connection"	20
"2015"	"eldest"	20
"2091"	"engagement"	20
"2145"	"equally"	20
"2166"	"estate"	20
"2375"	"favourite"	20
"2512"	"forced"	20
"2762"	"greatest"	20
"3001"	"hoped"	20
"3516"	"knowledge"	20
"3924"	"mistaken"	20
"4054"	"nephew"	20
"4079"	"niece"	20
"4368"	"particulars"	20
"4755"	"proper"	20
"4848"	"question"	20
"4910"	"ready"	20
"4931"	"receiving"	20
"5424"	"sent"	20
"5576"	"sitting"	20
"6124"	"times"	20
"6297"	"understanding"	20
"6430"	"used"	20
"6444"	"vain"	20
"6732"	"work"	20
"175"	"address"	19
"224"	"affected"	19
"387"	"anxiety"	19
"947"	"cause"	19
"1035"	"choose"	19
"1052"	"circumstance"	19
"1147"	"common"	19
"1199"	"comprehend"	19
"1435"	"cousins"	19
"1493"	"danger"	19
"1594"	"delightful"	19
"1929"	"drew"	19
"2345"	"fancy"	19
"2363"	"fathers"	19
"2612"	"full"	19
"2639"	"gardiners"	19
"3451"	"join"	19
"3556"	"late"	19
"4035"	"need"	19
"4097"	"none"	19
"4994"	"regiment"	19
"4997"	"regret"	19
"5147"	"resolution"	19
"5750"	"state"	19
"5821"	"strong"	19
"5893"	"summer"	19
"6042"	"thank"	19
"6364"	"unless"	19
"6716"	"women"	19
"6757"	"written"	19
"6796"	"yours"	19
"189"	"admire"	18
"220"	"affair"	18
"582"	"avoid"	18
"903"	"capable"	18
"980"	"chance"	18
"1056"	"civil"	18
"1107"	"cold"	18
"1217"	"concerned"	18
"2000"	"effect"	18
"2191"	"evident"	18
"2213"	"excellent"	18
"2254"	"expectation"	18
"2905"	"health"	18
"3337"	"intelligence"	18
"3589"	"leaving"	18
"3590"	"led"	18
"3631"	"light"	18
"3777"	"maria"	18
"4321"	"paid"	18
"4394"	"pause"	18
"4460"	"persuade"	18
"4519"	"play"	18
"4817"	"purpose"	18
"4902"	"reached"	18
"5327"	"scheme"	18
"5595"	"slight"	18
"5612"	"smiled"	18
"5652"	"son"	18
"5737"	"stairs"	18
"5804"	"street"	18
"5905"	"superior"	18
"5979"	"taking"	18
"6454"	"vanity"	18
"6601"	"weeks"	18
"88"	"absolutely"	17
"103"	"accept"	17
"176"	"addressed"	17
"226"	"affectionate"	17
"357"	"angry"	17
"657"	"beg"	17
"836"	"bring"	17
"1002"	"charlottes"	17
"1282"	"connections"	17
"1521"	"dearest"	17
"1754"	"disappointment"	17
"1915"	"drawingroom"	17
"1978"	"ease"	17
"2398"	"felicity"	17
"2525"	"forget"	17
"2966"	"high"	17
"3212"	"indifference"	17
"3493"	"kept"	17
"3563"	"laugh"	17
"3641"	"likewise"	17
"3695"	"loss"	17
"3947"	"moments"	17
"3979"	"motive"	17
"4226"	"open"	17
"4372"	"partner"	17
"4427"	"perfect"	17
"4559"	"politeness"	17
"4741"	"promise"	17
"4782"	"proved"	17
"5058"	"removed"	17
"5089"	"report"	17
"5129"	"resentment"	17
"5251"	"round"	17
"5301"	"saturday"	17
"5538"	"sight"	17
"5864"	"success"	17
"6491"	"view"	17
"6529"	"wait"	17
"106"	"accepted"	16
"487"	"ashamed"	16
"644"	"became"	16
"739"	"blame"	16
"772"	"book"	16
"945"	"catherines"	16
"1038"	"chose"	16
"1126"	"comes"	16
"1156"	"companion"	16
"1198"	"composure"	16
"1248"	"confess"	16
"1378"	"conviction"	16
"1729"	"dine"	16
"1855"	"distance"	16
"1864"	"distress"	16
"2232"	"excuse"	16
"2300"	"extraordinary"	16
"2494"	"fond"	16
"2540"	"formed"	16
"2651"	"generally"	16
"3067"	"ignorant"	16
"3608"	"letters"	16
"3877"	"miles"	16
"4088"	"nobody"	16
"4227"	"opened"	16
"4350"	"pardon"	16
"4357"	"parsonage"	16
"4378"	"pass"	16
"4681"	"prevent"	16
"4906"	"readily"	16
"5018"	"related"	16
"5324"	"scene"	16
"5378"	"seem"	16
"5712"	"spoken"	16
"5769"	"step"	16
"5873"	"suddenly"	16
"6143"	"tone"	16
"6205"	"tried"	16
"213"	"advice"	15
"248"	"age"	15
"518"	"assurance"	15
"639"	"beautiful"	15
"677"	"belief"	15
"853"	"brothers"	15
"884"	"calling"	15
"1025"	"chief"	15
"1546"	"declared"	15
"1837"	"disposed"	15
"1957"	"duty"	15
"1973"	"earnest"	15
"2304"	"extremely"	15
"2308"	"eye"	15
"2352"	"farther"	15
"2552"	"fortunate"	15
"2621"	"future"	15
"3022"	"housekeeper"	15
"3213"	"indifferent"	15
"3344"	"intention"	15
"3480"	"justice"	15
"3659"	"lively"	15
"3888"	"mine"	15
"4142"	"objection"	15
"4263"	"otherwise"	15
"4438"	"period"	15
"4679"	"prevailed"	15
"5313"	"says"	15
"5355"	"seated"	15
"5445"	"servant"	15
"5575"	"sit"	15
"6140"	"tolerable"	15
"6142"	"tomorrow"	15
"6226"	"trust"	15
"6429"	"use"	15
"6678"	"window"	15
"6684"	"winter"	15
"6740"	"worth"	15
"6758"	"wrong"	15
"270"	"alarm"	14
"471"	"arrived"	14
"493"	"asking"	14
"525"	"astonished"	14
"591"	"aware"	14
"608"	"bad"	14
"674"	"behind"	14
"926"	"caroline"	14
"1027"	"child"	14
"1033"	"choice"	14
"1167"	"compassion"	14
"1280"	"connected"	14
"1304"	"consideration"	14
"1446"	"creature"	14
"1748"	"disagreeable"	14
"1965"	"eagerly"	14
"2017"	"elegant"	14
"2315"	"fact"	14
"2749"	"gratified"	14
"2763"	"greatly"	14
"3257"	"influence"	14
"3351"	"interesting"	14
"3492"	"kent"	14
"3719"	"lucases"	14
"3907"	"misery"	14
"4155"	"observation"	14
"4178"	"occurred"	14
"4323"	"painful"	14
"4362"	"parted"	14
"4534"	"please"	14
"4693"	"principal"	14
"4770"	"prospect"	14
"4853"	"questions"	14
"4909"	"reading"	14
"4919"	"reasonable"	14
"5446"	"servants"	14
"5480"	"share"	14
"5826"	"struck"	14
"5918"	"supposing"	14
"6048"	"thanks"	14
"6141"	"tolerably"	14
"6248"	"twice"	14
"6255"	"unable"	14
"6511"	"visitors"	14
"6598"	"wedding"	14
"6694"	"wishing"	14
"355"	"anger"	13
"511"	"assistance"	13
"661"	"begin"	13
"1088"	"clothes"	13
"1164"	"comparison"	13
"1206"	"conceal"	13
"1294"	"consent"	13
"1307"	"considering"	13
"1501"	"dared"	13
"1531"	"deceived"	13
"1686"	"determine"	13
"1865"	"distressed"	13
"1964"	"eager"	13
"2101"	"enjoyment"	13
"2173"	"etc"	13
"2193"	"evil"	13
"2436"	"finding"	13
"2536"	"form"	13
"2582"	"frequent"	13
"2746"	"grateful"	13
"3061"	"ideas"	13
"3371"	"intimate"	13
"3581"	"learnt"	13
"3595"	"leisure"	13
"3655"	"lived"	13
"3780"	"marked"	13
"3814"	"meaning"	13
"4213"	"old"	13
"4228"	"opening"	13
"4364"	"partiality"	13
"4513"	"plan"	13
"4587"	"possibility"	13
"4880"	"ran"	13
"4940"	"recollected"	13
"5028"	"relief"	13
"5156"	"respectable"	13
"5237"	"road"	13
"5368"	"secure"	13
"5441"	"seriously"	13
"5660"	"sooner"	13
"5698"	"spend"	13
"5740"	"standing"	13
"5785"	"stood"	13
"5875"	"suffer"	13
"5992"	"taste"	13
"6237"	"turning"	13
"6299"	"understood"	13
"6343"	"unhappy"	13
"6738"	"worse"	13
"6773"	"yesterday"	13
"6794"	"youngest"	13
"163"	"actually"	12
"169"	"add"	12
"190"	"admired"	12
"260"	"agreed"	12
"337"	"amongst"	12
"344"	"amusement"	12
"421"	"application"	12
"422"	"applied"	12
"430"	"apprehension"	12
"435"	"approaching"	12
"681"	"believing"	12
"706"	"besides"	12
"774"	"books"	12
"838"	"bringing"	12
"1120"	"colour"	12
"1128"	"comfortable"	12
"1271"	"congratulations"	12
"1320"	"constant"	12
"1337"	"contempt"	12
"1423"	"courage"	12
"1490"	"danced"	12
"1606"	"denny"	12
"1752"	"disappointed"	12
"2013"	"elder"	12
"2092"	"engagements"	12
"2119"	"enter"	12
"2127"	"entrance"	12
"2286"	"expressions"	12
"2334"	"false"	12
"2372"	"favourable"	12
"2534"	"forgotten"	12
"2635"	"garden"	12
"2670"	"georgiana"	12
"2849"	"happen"	12
"2980"	"hint"	12
"3054"	"husbands"	12
"3101"	"immediate"	12
"3353"	"interference"	12
"3464"	"joy"	12
"3467"	"judge"	12
"3529"	"ladyships"	12
"3557"	"lately"	12
"3649"	"listen"	12
"3688"	"looks"	12
"3691"	"lord"	12
"4020"	"naturally"	12
"4160"	"observing"	12
"4170"	"occasionally"	12
"4369"	"parties"	12
"4424"	"perceived"	12
